0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.8560901284217834,0.6742978096008301,-3.0221099223126657e-07,0.8394929766654968,0.5818546414375305,-0.01816948689520359,0.859508216381073,0.48557978868484497,-0.028800854459404945,0.898330807685852,0.44890114665031433,-0.03970138356089592,0.935818612575531,0.47118768095970154,-0.04720812290906906,0.934141218662262,0.4748770594596863,-0.003176269354298711,0.9692334532737732,0.44520923495292664,-0.024399733170866966,0.951501727104187,0.45923861861228943,-0.03955240547657013,0.934058427810669,0.4847544729709625,-0.04686422273516655,0.9570246338844299,0.509479284286499,-0.0023064687848091125,0.9876072406768799,0.4823681712150574,-0.019516324624419212,0.9663863182067871,0.49245914816856384,-0.0281982459127903,0.94847172498703,0.5163951516151428,-0.030905136838555336,0.9713258743286133,0.5502157211303711,-0.005823488347232342,0.9974815845489502,0.5256935954093933,-0.021253567188978195,0.9768518209457397,0.5346483588218689,-0.021994728595018387,0.9590805172920227,0.5566082000732422,-0.01877487078309059,0.98050856590271,0.5968418121337891,-0.011390445753932,1.002298355102539,0.5729861259460449,-0.01990533620119095,0.9882296919822693,0.5780699849128723,-0.01788807287812233,0.9738373756408691,0.5941189527511597,-0.013394850306212902,ROOM
0.838977038860321,0.7068544030189514,-2.933524534398657e-09,0.8233710527420044,0.6095911860466003,-0.027122274041175842,0.8383744955062866,0.5051000714302063,-0.041976198554039,0.8748456239700317,0.4573723077774048,-0.05588817596435547,0.9107663035392761,0.4865640103816986,-0.0667417049407959,0.9184677600860596,0.4811209440231323,-0.007667365483939648,0.9551612138748169,0.434467613697052,-0.028545135632157326,0.9658428430557251,0.44943344593048096,-0.04627097025513649,0.9724642038345337,0.477836549282074,-0.05776457488536835,0.9463335275650024,0.5184553265571594,-0.0054301368072628975,0.9906185865402222,0.47584620118141174,-0.02182948961853981,1.000695824623108,0.47941261529922485,-0.033235009759664536,1.0066962242126465,0.49650511145591736,-0.04060668870806694,0.9636127352714539,0.5586321949958801,-0.008876288309693336,1.0098685026168823,0.5240116715431213,-0.02479628473520279,1.0238384008407593,0.5179128050804138,-0.028968283906579018,1.0322552919387817,0.5296827554702759,-0.030146438628435135,0.9726031422615051,0.6116338968276978,-0.0158180333673954,1.0146323442459106,0.5911740660667419,-0.025909049436450005,1.033038854598999,0.5829481482505798,-0.027479279786348343,1.047319769859314,0.5819383859634399,-0.027620334178209305,ROOM
0.8365086317062378,0.7278292179107666,-7.873872931440928e-08,0.8202468156814575,0.6249961853027344,-0.02867380529642105,0.8314906358718872,0.5206449031829834,-0.046098314225673676,0.8611597418785095,0.4702109098434448,-0.06321503967046738,0.8955772519111633,0.4867987632751465,-0.07833877950906754,0.9080058336257935,0.4988895356655121,-0.013302101753652096,0.9363445043563843,0.44256922602653503,-0.039129529148340225,0.9429528117179871,0.45466098189353943,-0.0607970766723156,0.9476820826530457,0.4847109019756317,-0.07474859058856964,0.9399502277374268,0.534440279006958,-0.013296111486852169,0.9772602319717407,0.4836304783821106,-0.036123473197221756,0.9830227494239807,0.48597756028175354,-0.052146993577480316,0.9864633083343506,0.5057991743087769,-0.062246173620224,0.9610404372215271,0.5740363001823425,-0.019025065004825592,1.0017648935317993,0.5290848016738892,-0.04035680741071701,1.0124636888504028,0.5231826305389404,-0.047745056450366974,1.0186374187469482,0.5386088490486145,-0.05060403421521187,0.9725892543792725,0.6251102089881897,-0.02821902371942997,1.0146076679229736,0.5993314981460571,-0.04116341099143028,1.0336322784423828,0.5902367234230042,-0.043628983199596405,1.048406958580017,0.5911908149719238,-0.04448116570711136,ROOM
0.8363157510757446,0.744087815284729,-1.699735996396612e-08,0.8164400458335876,0.6471116542816162,-0.0379473902285099,0.8230302929878235,0.545415461063385,-0.0585688017308712,0.8489206433296204,0.487332820892334,-0.07707073539495468,0.8849277496337891,0.49020177125930786,-0.09347230941057205,0.9014362692832947,0.5263405442237854,-0.02153894491493702,0.9239036440849304,0.46305662393569946,-0.04891255497932434,0.9339136481285095,0.47011077404022217,-0.07206442207098007,0.944693386554718,0.49726834893226624,-0.087776318192482,0.9361177086830139,0.5602061748504639,-0.017751039937138557,0.9714322686195374,0.5060620903968811,-0.04257917031645775,0.9810817241668701,0.5029060244560242,-0.0605149045586586,0.9891466498374939,0.519351065158844,-0.07251989096403122,0.9587941765785217,0.5962533354759216,-0.020494122058153152,0.9962199330329895,0.548906147480011,-0.044416166841983795,1.0078282356262207,0.5402399301528931,-0.054493118077516556,1.015092134475708,0.5545656085014343,-0.059198375791311264,0.9713564515113831,0.6447957158088684,-0.02741047367453575,1.011462926864624,0.6163367629051208,-0.04273688420653343,1.0294936895370483,0.6062968969345093,-0.047650229185819626,1.0422861576080322,0.6076276898384094,-0.050471119582653046,ROOM
0.8321865200996399,0.7487033009529114,-6.335282876079873e-08,0.8129593133926392,0.6480636596679688,-0.036945972591638565,0.8215623497962952,0.5428826212882996,-0.05698942020535469,0.8482201099395752,0.48761624097824097,-0.07540325075387955,0.883449912071228,0.5008723735809326,-0.09147199988365173,0.9050151109695435,0.5323290228843689,-0.01606721803545952,0.9252761006355286,0.471274197101593,-0.0432758666574955,0.9295985102653503,0.4826987683773041,-0.06725271791219711,0.9373859763145447,0.5147839784622192,-0.08339551091194153,0.938849925994873,0.5674973726272583,-0.012672008946537971,0.974824070930481,0.5187989473342896,-0.037480853497982025,0.9805039167404175,0.5168304443359375,-0.05513007193803787,0.9853454828262329,0.5342404842376709,-0.06605006009340286,0.9606545567512512,0.6044227480888367,-0.016253529116511345,1.0013773441314697,0.559969425201416,-0.0399835929274559,1.0126813650131226,0.5482714176177979,-0.05032508820295334,1.0201438665390015,0.5597448945045471,-0.05445443093776703,0.9718731641769409,0.654213011264801,-0.024042362347245216,1.0143418312072754,0.6260861158370972,-0.03895224258303642,1.0336496829986572,0.6139060854911804,-0.043899085372686386,1.048717975616455,0.6130432486534119,-0.046294163912534714,ROOM
0.8291290402412415,0.751675546169281,-1.0777927883509619e-07,0.819491982460022,0.66012042760849,-0.031038697808980942,0.8305146098136902,0.5600413680076599,-0.04915650933980942,0.85566246509552,0.5053532719612122,-0.06673715263605118,0.8913827538490295,0.5141136050224304,-0.08177840709686279,0.9169920682907104,0.5437395572662354,-0.006478403229266405,0.9388974905014038,0.4844151735305786,-0.031491879373788834,0.9402933716773987,0.49052536487579346,-0.0541679710149765,0.9414758086204529,0.5168437957763672,-0.0687866061925888,0.9445912837982178,0.5760890245437622,-0.004892481025308371,0.9787595868110657,0.5295107960700989,-0.027082374319434166,0.9808449149131775,0.5274583101272583,-0.04322541505098343,0.9797048568725586,0.5417943000793457,-0.052205365151166916,0.9620000720024109,0.6136531829833984,-0.009994997642934322,1.0015521049499512,0.5711900591850281,-0.030946005135774612,1.0100542306900024,0.5617496967315674,-0.03850314021110535,1.014520287513733,0.5704513788223267,-0.040236324071884155,0.9703553915023804,0.6624017357826233,-0.018881266936659813,1.0096452236175537,0.6367381811141968,-0.03182224556803703,1.0270111560821533,0.6251311302185059,-0.03431097790598869,1.0412472486495972,0.6225965023040771,-0.034164249897003174,ROOM
0.8337133526802063,0.7442654371261597,-1.0679232786969806e-07,0.8224860429763794,0.6500860452651978,-0.030806761234998703,0.8345240950584412,0.5507500767707825,-0.04963291436433792,0.8628663420677185,0.5029000043869019,-0.06760997325181961,0.8967505097389221,0.5230810046195984,-0.08273716270923615,0.9224814772605896,0.5485153198242188,-0.011033991351723671,0.9483498930931091,0.4875086545944214,-0.03877151757478714,0.943148136138916,0.48878610134124756,-0.061869148164987564,0.9359855651855469,0.5111569166183472,-0.07540395110845566,0.9498906135559082,0.5816773176193237,-0.009130357764661312,0.9877278804779053,0.532850980758667,-0.03055434674024582,0.9940233826637268,0.5205401182174683,-0.04551393538713455,0.9977186322212219,0.5251040458679199,-0.05423213914036751,0.9654297232627869,0.6201815009117126,-0.01380386296659708,1.0073827505111694,0.5781745314598083,-0.03493469953536987,1.020808219909668,0.5586056709289551,-0.042793434113264084,1.0308799743652344,0.5570225119590759,-0.045192066580057144,0.9715008735656738,0.6689648032188416,-0.021975409239530563,1.0110613107681274,0.6465211510658264,-0.03521262854337692,1.0298384428024292,0.6339372992515564,-0.038089774549007416,1.0465213060379028,0.6297427415847778,-0.03835476189851761,ROOM
0.8417888283729553,0.7362690567970276,-1.0108022863164479e-08,0.8330843448638916,0.6572263836860657,-0.028816737234592438,0.8481869697570801,0.5647584795951843,-0.04512757435441017,0.8754658699035645,0.5176153182983398,-0.0599839985370636,0.9093266129493713,0.5335427522659302,-0.07252456992864609,0.9195180535316467,0.5506519079208374,-0.012757545337080956,0.9426875710487366,0.4987461566925049,-0.034816447645425797,0.9487601518630981,0.5028880834579468,-0.05318605899810791,0.9545811414718628,0.5258769989013672,-0.06500618159770966,0.9448750615119934,0.574235200881958,-0.009946695528924465,0.9772436022758484,0.5266838669776917,-0.028371896594762802,0.9864013195037842,0.5200124382972717,-0.04006166383624077,0.9942774176597595,0.5303216576576233,-0.04676780477166176,0.9602356553077698,0.6072194576263428,-0.012657389976084232,0.9966961741447449,0.5631043910980225,-0.03233174607157707,1.0062464475631714,0.5523885488510132,-0.03718967363238335,1.0137466192245483,0.5601334571838379,-0.03737255185842514,0.9683026075363159,0.6540780067443848,-0.01846512407064438,1.0058376789093018,0.6414957642555237,-0.03062160685658455,1.0219939947128296,0.6331905126571655,-0.0317058339715004,1.035474181175232,0.6325467228889465,-0.0306563563644886,ROOM
0.8411744832992554,0.7371118664741516,2.8635055215886496e-08,0.8309892416000366,0.6435583233833313,-0.03163246065378189,0.8463095426559448,0.5457746982574463,-0.048873163759708405,0.8785487413406372,0.5047771334648132,-0.06426530331373215,0.914591908454895,0.5313813090324402,-0.07664478570222855,0.9325286746025085,0.5364153981208801,-0.009345055557787418,0.9592798948287964,0.49022549390792847,-0.031761787831783295,0.967852771282196,0.49812787771224976,-0.05139359086751938,0.9760332703590393,0.5217454433441162,-0.06420161575078964,0.9601667523384094,0.5738787055015564,-0.0062264250591397285,1.0018523931503296,0.5339439511299133,-0.02352187968790531,1.0137311220169067,0.5277188420295715,-0.03548835217952728,1.0237627029418945,0.5350393652915955,-0.042926035821437836,0.9748754501342773,0.6152206063270569,-0.009457375854253769,1.01861572265625,0.5831693410873413,-0.028207629919052124,1.0332517623901367,0.572983980178833,-0.03270707651972771,1.0444594621658325,0.5790669918060303,-0.03325342386960983,0.9793909192085266,0.6697146892547607,-0.016421493142843246,1.0193933248519897,0.6546323895454407,-0.028328469023108482,1.03737211227417,0.6482909321784973,-0.029042379930615425,1.0534367561340332,0.6474078893661499,-0.028014851734042168,ROOM
0.8420159816741943,0.7373816967010498,1.675851635241088e-08,0.8337745070457458,0.6409618258476257,-0.03155891224741936,0.8488656282424927,0.542143702507019,-0.04999152943491936,0.8801189064979553,0.49629443883895874,-0.06719920039176941,0.916773796081543,0.5231337547302246,-0.0813826322555542,0.937246561050415,0.5347040891647339,-0.008200319483876228,0.9650745987892151,0.484767884016037,-0.03337215632200241,0.9707304239273071,0.4934612214565277,-0.05571684613823891,0.9753199815750122,0.5203250050544739,-0.06986388564109802,0.9639815092086792,0.5767334699630737,-0.00604186812415719,1.0053294897079468,0.5349893569946289,-0.024899819865822792,1.0163356065750122,0.5275251269340515,-0.03891922906041145,1.0240070819854736,0.5368020534515381,-0.04759598150849342,0.9778076410293579,0.6220585703849792,-0.010518056340515614,1.0201140642166138,0.5897672772407532,-0.0290831346064806,1.0345252752304077,0.57755047082901,-0.034124210476875305,1.044236183166504,0.5815389752388,-0.03502094745635986,0.980574369430542,0.6773583292961121,-0.018988236784934998,1.0204355716705322,0.6585955023765564,-0.030442213639616966,1.0381674766540527,0.6490439772605896,-0.031209491193294525,1.0527000427246094,0.6455211043357849,-0.030154196545481682,ROOM
